season,player_id,firstName,lastName,timeOnIce,assists,goals,shots,penaltyMinutes
20002001,8460482,Stephen,Guolla,55499,16,12,96,23
20002001,8460484,Steve,Martins,34150,4,2,46,33
20002001,8460492,Ed,Jovanovski,118270,35,12,193,102
20002001,8460493,Oleg,Tverdovsky,120098,39,14,188,32
20002001,8460495,Jeff,O'Neill,90223,26,41,242,106
20002001,8460496,Ryan,Smyth,98237,39,31,245,58
20002001,8460498,Jason,Wiemer,54314,5,10,76,177
20002001,8460500,Nolan,Baumgartner,6077,0,0,7,6
20002001,8460501,Jeff,Friesen,91692,34,14,149,66
20002001,8460502,Wade,Belak,22615,1,1,16,110
20002001,8460503,Mattias,Ohlund,97523,20,8,136,46
20002001,8460504,Ethan,Moreau,57853,10,9,97,90
20002001,8460507,Wayne,Primeau,61445,19,3,77,131
20002001,8460508,Brad,Brown,41800,3,1,14,107
20002001,8460509,Chris,Dingman,15829,1,1,33,108
20002001,8460513,Yan,Golubovsky,5985,2,0,4,2
20002001,8460517,Rhett,Warrener,94226,16,3,103,78
20002001,8460520,Stan,Neckar,66882,4,2,26,71
20002001,8460521,Deron,Quint,82406,16,7,148,16
20002001,8460523,Mike,Watt,11911,1,1,18,8
20002001,8460524,Matt,Johnson,23125,1,1,21,137
20002001,8460526,Josef,Marha,11483,3,0,17,6
20002001,8460527,Ryan,Johnson,75724,14,7,71,44
20002001,8460531,Jean-Yves,Leroux,36039,4,4,60,22
20002001,8460533,Dave,Scatchard,81784,24,21,176,114
20002001,8460534,Curtis,Brown,69585,22,10,105,34
20002001,8460539,Sean,Haggerty,1545,1,0,2,0
20002001,8460540,Mathieu,Dandenault,70507,15,10,95,38
20002001,8460542,Patrik,Elias,92128,56,40,220,51
20002001,8460548,Sven,Butenschon,10025,2,1,9,4
20002001,8460550,Tavis,Hansen,2138,0,0,2,4
20002001,8460551,Vitali,Yachmenev,83585,19,15,123,10
20002001,8460555,Jason,Strudwick,35923,4,1,21,64
20002001,8460556,Freddy,Modin,78691,24,32,217,48
20002001,8460561,Sheldon,Souray,64292,8,3,103,95
20002001,8460562,Chris,Drury,76889,41,24,204,47
20002001,8460563,Greg,Crozier,250,0,0,0,0
20002001,8460567,Chris,Clark,20777,1,5,43,38
20002001,8460573,Hnat,Domenichelli,54232,12,15,150,18
20002001,8460577,Milan,Hejduk,95340,38,41,213,36
20002001,8460579,Vaclav,Varada,71776,21,10,112,81
20002001,8460580,Brad,Lukowich,71027,10,4,43,76
20002001,8460582,Matthew,Herr,10748,3,2,20,17
20002001,8460587,Jamie,Wright,1290,0,1,4,0
20002001,8460588,Eric,Nickulas,2990,0,0,6,4
20002001,8460594,Pavel,Trnka,71192,7,1,59,42
20002001,8460595,Nisse,Ekman,40654,11,9,72,40
20002001,8460601,Tony,Tuzzolino,1326,0,0,3,5
20002001,8460603,Brian,Swanson,10478,1,1,8,6
20002001,8460620,Bates,Battaglia,69445,15,12,133,76
20002001,8460621,Daniel,Alfredsson,76617,46,24,206,30
20002001,8460626,Bryce,Salvador,74813,8,2,60,69
20002001,8460628,Alexander,Selivanov,49895,11,8,104,38
20002001,8460629,Alexander,Korolyuk,50122,13,12,140,41
20002001,8460639,Andre,Roy,17657,5,3,33,169
20002001,8460649,Serge,Aubin,79413,17,13,110,107
20002001,8460654,Colin,Forbes,23396,5,1,46,46
20002001,8460661,Shane,Hnidy,40834,2,3,47,84
20002001,8460663,Ladislav,Kohn,54855,7,7,129,86
20002001,8460664,Steve,Webb,11971,2,0,8,35
20002001,8460707,Bill,Muckalt,49370,15,11,90,33
20002001,8460711,Craig,Millar,18042,1,1,12,16
20002001,8460719,Steve,Sullivan,99810,41,34,204,54
20002001,8460720,Eric,Boulton,11961,2,1,20,94
20002001,8460733,Tyson,Nash,42682,7,8,113,110
20002001,8460735,Richard,Zednik,71119,25,19,178,71
20002001,8460742,Sergei,Berezin,74324,28,22,256,8
20002001,8460743,Tomas,Holmstrom,51147,24,16,74,40
20002001,8460751,Ladislav,Benysek,78431,5,2,48,38
20002001,8460770,Kim,Johnsson,95707,21,5,104,40
20002001,8460782,Todd,Simpson,35595,4,1,35,86
20002001,8460836,Kevin,Sawyer,3518,1,0,6,27
20002001,8460846,Patrick,Cote,1119,0,0,0,18
20002001,8460912,Sean,Gagnon,3226,0,0,0,13
20002001,8462033,Wade,Redden,118345,37,10,159,49
20002001,8462034,Aki,Berg,55121,4,3,43,45
20002001,8462035,Chad,Kilger,63251,18,14,103,51
20002001,8462036,Daymond,Langkow,79369,41,13,190,50
20002001,8462037,Steve,Kelly,18808,2,3,22,25
20002001,8462038,Shane,Doan,89109,37,26,220,89
20002001,8462040,Kyle,McLaren,84317,12,5,91,53
20002001,8462041,Radek,Dvorak,93830,36,31,230,20
20002001,8462042,Jarome,Iginla,92236,40,31,229,62
20002001,8462045,Jay,McKee,86102,10,1,62,76
20002001,8462050,Denis,Gauthier,61807,6,2,33,78
20002001,8462051,Sean,Brown,41376,3,2,30,110
20002001,8462054,Aleksey,Morozov,42290,14,5,72,6
20002001,8462056,Maxim,Kuznetsov,14193,2,1,17,23
20002001,8462057,Marc,Moro,1284,0,0,1,12
20002001,8462060,Georges,Laraque,44493,16,13,73,148
20002001,8462061,Marc,Chouinard,20676,4,3,26,12
20002001,8462062,Donald,MacLean,1763,1,0,2,2
20002001,8462063,Jason,Doig,1184,0,0,1,0
20002001,8462068,Chris,McAllister,41735,2,2,33,124
20002001,8462071,Dwayne,Hay,24693,3,1,39,16
20002001,8462073,Christian,Laflamme,28248,3,0,16,42
20002001,8462077,Jochen,Hecht,77456,25,19,208,48
20002001,8462081,Jan,Hlavac,78865,36,28,195,20
20002001,8462082,Brad,Larsen,5011,0,0,3,0
20002001,8462084,Mike,Leclerc,56997,20,15,130,26
20002001,8462085,Shane,Willis,69948,24,20,172,45
20002001,8462090,Petr,Buzek,5230,0,0,11,8
20002001,8462093,Peter,Schaefer,80207,20,16,163,22
20002001,8462094,Brad,Isbister,59453,14,18,129,59
20002001,8462096,Sergey,Gusev,12854,0,1,13,10
20002001,8462097,Sergei,Vyshedkevich,28391,2,1,28,14
20002001,8462099,Rocky,Thompson,351,0,0,0,19
20002001,8462105,Alyn,McCauley,8798,0,1,13,0
20002001,8462107,Tomi,Kallio,54692,13,14,115,22
20002001,8462114,Sami,Kapanen,93133,37,20,223,24
20002001,8462118,Marc,Savard,88808,42,23,197,46
20002001,8462121,Matt,Davidson,2172,0,0,2,0
20002001,8462126,Cameron,Mann,7638,3,1,17,6
20002001,8462129,Michal,Handzus,48136,18,14,72,33
20002001,8462135,Benoit,Gratton,7716,3,1,13,14
20002001,8462148,Dale,Purinton,24081,2,0,13,180
20002001,8462159,Jan,Hrdina,74539,28,15,89,48
20002001,8462176,Brent,Sopel,49959,10,4,57,10
20002001,8462177,Yannick,Tremblay,56424,8,4,102,30
20002001,8462182,Clarke,Wilm,68913,8,7,85,69
20002001,8462184,Martin,Spanhel,4494,0,1,8,2
20002001,8462185,Denis,Hamel,26975,3,8,55,22
20002001,8462196,Stephane,Robidas,80855,6,6,77,14
20002001,8462198,Peter,Worrell,40306,7,3,86,248
20002001,8462209,P.J.,Axelsson,60754,15,8,146,27
20002001,8462211,Jean-Luc ,Grand-Pierre,49329,4,1,33,73
20002001,8462215,Ray,Schultz,8448,2,0,3,40
20002001,8462220,Jaroslav,Obsut,4442,0,0,3,2
20002001,8462225,Filip,Kuba,109173,21,9,141,28
20002001,8462235,Casey,Hankinson,6446,1,0,15,9
20002001,8462258,Danny,Markov,67359,13,3,49,34
20002001,8462416,Andy,Delmore,69867,9,5,119,16
20002001,8462419,Jeff,Cowan,27870,4,9,48,74
20002001,8462535,Jody,Shelley,93,0,0,0,10
20002001,8462600,Rob,Shearer,810,0,0,0,0
20002001,8462823,Glen,Metropolit,10653,5,1,20,10
20002001,8463019,Eric,Landry,28515,7,4,54,43
20002001,8463125,Shawn,Heins,23352,4,3,45,57
20002001,8463638,Bryan,Muir,15095,3,0,17,19
20002001,8464783,Alexandre,Boikov,3026,0,0,3,13
20002001,8464875,Steve,McKenna,16231,1,1,19,119
20002001,8464956,Chris,Phillips,94028,12,2,77,31
20002001,8464957,J-P,Dumont,71180,28,23,156,54
20002001,8464959,Ric,Jackman,8495,0,0,10,18
20002001,8464960,Boyd,Devereaux,33427,6,5,66,14
20002001,8464962,Ruslan,Salei,61996,5,1,73,70
20002001,8464963,Lance,Ward,28513,2,0,17,45
20002001,8464965,Josh,Holden,5667,0,1,12,0
20002001,8464966,Derek,Morris,79082,23,5,142,56
20002001,8464967,Marty,Reasoner,34456,9,4,65,14
20002001,8464968,Erik,Rasmussen,67796,19,12,95,51
20002001,8464971,Matt,Higgins,3399,0,0,3,2
20002001,8464972,Matthieu,Descôteaux,4552,1,1,6,4
20002001,8464975,Daniel,Briere,19511,4,11,43,12
20002001,8464976,Jesse,Wallin,230,0,0,1,2
20002001,8464977,Dainius,Zubrus,63802,13,13,83,37
20002001,8464979,Marco,Sturm,78210,18,14,153,28
20002001,8464980,Peter,Ratchuk,6310,0,0,11,0
20002001,8464981,Cory,Sarich,82051,8,1,66,106
20002001,8464982,Pavel,Skrbek,3520,0,0,2,4
20002001,8464983,Dan,Lacouture,19686,4,2,23,43
20002001,8464986,Chris,Hajt,458,0,0,0,0
20002001,8464989,Matt,Cullen,89766,30,10,159,38
20002001,8464990,Marek,Posmyk,807,0,0,0,0
20002001,8464991,Marian,Cisar,47390,15,12,97,45
20002001,8464994,Steve,Begin,1456,0,0,3,21
20002001,8464998,Jan,Bulis,41087,18,5,61,26
20002001,8465002,Yuri,Babenko,1903,0,0,2,0
20002001,8465003,Pierre,Dagenais,6678,2,3,20,6
20002001,8465005,Colin,White,93996,19,1,114,155
20002001,8465009,Zdeno,Chara,109908,7,2,83,157
20002001,8465012,Tom,Poti,110519,20,12,161,60
20002001,8465016,Scott,Parker,23613,3,2,35,155
20002001,8465018,Oleg,Kvasha,55575,9,11,118,46
20002001,8465020,Gordie,Dwyer,9706,1,0,12,96
20002001,8465024,Jon,Sim,7905,3,0,18,6
20002001,8465025,Arron,Asham,23345,3,2,32,59
20002001,8465026,Mark,Parrish,64911,13,17,123,28
20002001,8465034,Antti Jussi,Niemi,26770,1,1,18,22
20002001,8465035,Joey,Tetarenko,10784,1,3,21,44
20002001,8465042,Toni,Lydman,76659,16,3,80,30
20002001,8465050,Eric,Belanger,49906,12,9,80,16
20002001,8465056,Trent,Whitfield,35330,4,2,47,35
20002001,8465058,Michal,Rozsival,30770,4,1,17,26
20002001,8465059,Matt,Bradley,8770,1,1,16,19
20002001,8465061,Andy,Berenzweig,3585,0,0,0,0
20002001,8465090,Andreas,Dackell,68181,18,13,72,24
20002001,8465122,Brett,Clark,30297,2,1,35,14
20002001,8465125,Xavier,Delisle,8595,2,3,15,6
20002001,8465165,Evgeny,Korolev,8003,0,0,11,6
20002001,8465166,Craig,Adams,11898,0,1,15,20
20002001,8465167,Kai,Nurminen,1868,0,1,1,2
20002001,8465168,Joel,Kwiatkowski,2897,0,1,2,0
20002001,8465175,Dan,Hinote,47205,10,5,69,51
20002001,8465178,Andrei,Podkonicky,2186,0,1,5,2
20002001,8465179,Daniel,Corso,23399,3,10,42,14
20002001,8465180,Ronald,Petrovicky,20789,5,4,30,54
20002001,8465184,Greg,Kuznik,452,0,0,0,0
20002001,8465185,Willie,Mitchell,35498,9,1,30,40
20002001,8465189,Trevor,Letowski,75465,15,7,110,32
20002001,8465192,Samuel,Pahlsson,64957,5,4,59,20
20002001,8465200,Tomas,Kaberle,111570,39,6,96,24
20002001,8465202,Sami,Salo,36711,16,2,61,10
20002001,8465207,Reed,Low,21116,5,1,31,159
20002001,8465210,Pavel,Kubina,101235,19,11,128,103
20002001,8465230,Ivan,Ciernik,1845,0,2,7,2
20002001,8465250,Andrei,Zyuzin,71592,16,4,92,76
20002001,8465252,Richard,Lintner,39243,5,3,81,22
20002001,8465253,Marcus,Nilson,73826,24,12,141,74
20002001,8465914,Francis,Bouillon,23330,6,0,24,26
20002001,8465951,Matt,Cooke,70842,13,14,121,94
20002001,8465960,P.J.,Stock,21118,5,2,27,110
20002001,8465975,Herbert,Vasiljevs,20180,5,4,41,14
20002001,8465992,Aaron,Downey,991,0,0,2,6
20002001,8466023,Mike,Matteucci,2068,0,0,3,2
20002001,8466035,Sergei,Samsonov,95385,46,29,215,18
20002001,8466109,Mike,Johnson,78770,30,13,124,42
20002001,8466110,Randy,Robitaille,52711,17,9,121,12
20002001,8466130,Andrei,Bashkirov,12611,3,0,22,0
20002001,8466138,Joe,Thornton,93983,34,37,181,107
20002001,8466139,Patrick,Marleau,79151,27,25,146,22
20002001,8466140,Olli,Jokinen,62657,10,6,121,106
20002001,8466142,Eric,Brewer,85518,14,7,91,53
20002001,8466143,Daniel,Tkaczuk,13950,7,4,34,14
20002001,8466144,Paul,Mara,82356,14,6,78,54
20002001,8466145,Nick,Boynton,867,0,0,1,0
20002001,8466146,Brad,Ference,10957,1,0,5,14
20002001,8466147,Jason,Ward,5946,0,0,4,12
20002001,8466148,Marian,Hossa,87593,43,32,249,44
20002001,8466149,Daniel,Cleary,63056,21,14,107,37
20002001,8466150,Michel,Riesen,7133,1,0,16,4
20002001,8466155,Mike,Brown,288,0,0,1,5
20002001,8466158,Scott,Hannan,85616,14,3,96,51
20002001,8466160,Brenden,Morrow,76194,24,20,121,128
20002001,8466162,Ben,Clymer,18015,1,5,25,21
20002001,8466171,Harold,Druken,39570,15,15,82,14
20002001,8466173,Stanislav,Gron,595,0,0,2,0
20002001,8466183,Yuri,Butsayev,8234,1,1,18,4
20002001,8466186,Roman,Lyashenko,34517,3,6,48,45
20002001,8466189,Rick,Berry,13841,4,0,10,38
20002001,8466191,Jeff,Farkas,1699,0,0,1,2
20002001,8466195,Matt,Elich,4311,0,0,7,0
20002001,8466197,Lee,Goren,5541,0,2,9,7
20002001,8466198,Kyle,Freadrich,2759,1,0,3,36
20002001,8466202,Maxim,Afinogenov,68019,22,14,190,40
20002001,8466203,Josef,Melichar,16100,2,0,9,21
20002001,8466209,Steve,Gainey,141,0,0,0,0
20002001,8466210,Ville,Nieminen,37306,8,14,68,38
20002001,8466216,Adam,Mair,12392,2,0,22,20
20002001,8466225,Ivan,Novoseltsev,24457,6,3,34,16
20002001,8466249,Magnus,Arvedson,48998,16,17,79,24
20002001,8466251,Jason,Chimera,418,0,0,0,0
20002001,8466260,Kyle,Calder,32818,10,5,63,14
20002001,8466261,Jiri,Bicek,3920,0,1,10,4
20002001,8466266,Mike,York,84167,17,14,171,20
20002001,8466282,Andrei,Skopintsev,18585,3,1,10,16
20002001,8466285,Brian,Campbell,7517,0,0,7,2
20002001,8466288,Sascha,Goc,8984,0,0,7,4
20002001,8466292,Todd,Fedoruk,22375,5,5,28,109
20002001,8466304,Ladislav,Nagy,35876,9,8,64,22
20002001,8466309,Mike,Mottau,16516,3,0,17,13
20002001,8466316,Antti,Laaksonen,80917,16,12,129,24
20002001,8466333,Andrew,Ference,40726,11,4,47,28
20002001,8466343,Mark,Smith,22191,2,2,39,51
20002001,8466353,Karel,Rachunek,89007,30,3,77,60
20002001,8466357,Wyatt,Smith,31081,7,3,40,13
20002001,8466368,Jay,Henderson,5428,0,0,12,26
20002001,8466371,John,Madden,74808,15,23,163,12
20002001,8466378,Martin,St. Louis,71324,22,18,141,12
20002001,8466392,Todd,White,8215,1,4,12,4
20002001,8466393,Pascal,Dupuis,3745,0,1,8,4
20002001,8466403,Greg,Leeb,832,0,0,4,0
20002001,8466421,Serge,Payer,19204,1,5,34,21
20002001,8466437,Lubos,Bartecko,31241,8,5,51,12
20002001,8466443,Radoslav,Suchy,74123,10,0,33,22
20002001,8466971,Blake,Sloan,30854,2,3,45,17
20002001,8467055,Patrik,Stefan,55926,21,10,93,22
20002001,8467096,Dan,Boyle,70131,18,4,83,28
20002001,8467097,Greg,Koehler,46,0,0,0,0
20002001,8467304,Andy,Sutton,53461,4,3,64,131
20002001,8467325,Andre,Savage,278,0,0,1,0
20002001,8467329,Vincent,Lecavalier,81368,28,23,165,66
20002001,8467330,David,Legwand,74047,28,13,172,38
20002001,8467331,Brad,Stuart,92824,18,5,119,56
20002001,8467332,Bryan,Allen,3360,0,0,2,0
20002001,8467333,Rico,Fata,2827,0,0,6,6
20002001,8467334,Manny,Malhotra,27171,8,4,46,31
20002001,8467335,Mark,Bell,9362,1,0,14,4
20002001,8467338,Alex,Tanguay,87822,50,27,135,37
20002001,8467342,Eric,Chouinard,8572,3,1,11,0
20002001,8467343,Martin,Skoula,101791,17,8,108,38
20002001,8467344,Robyn,Regehr,83971,3,1,62,70
20002001,8467345,Mathieu,Biron,10373,1,0,10,12
20002001,8467346,Simon,Gagne,74831,32,27,191,18
20002001,8467347,Milan,Kraft,29460,7,7,63,8
20002001,8467349,Jiri,Fischer,55337,8,1,64,59
20002001,8467350,Mike,Van Ryn,823,0,0,1,0
20002001,8467351,Scott,Gomez,71903,49,14,155,46
20002001,8467352,Vitaly,Vishnevski,87696,10,1,49,99
20002001,8467353,Nik,Antropov,31303,11,6,71,30
20002001,8467354,Dmitri,Kalinin,93980,18,4,88,38
20002001,8467359,Artem,Chubarov,908,0,0,0,0
20002001,8467362,Chris,Nielsen,18283,5,4,36,4
20002001,8467369,Ossi,Vaananen,93091,12,4,69,90
20002001,8467370,Mike,Fisher,41863,12,7,83,46
20002001,8467371,Mike,Ribeiro,1276,0,0,3,2
20002001,8467374,Jonathan,Girard,30757,13,3,42,14
20002001,8467383,Tyler,Bouck,25884,5,2,41,29
20002001,8467386,Denis,Arkhipov,23824,7,6,42,4
20002001,8467389,Brad,Richards,83187,41,21,179,14
20002001,8467393,Jarkko,Ruutu,13418,3,3,23,32
20002001,8467397,Dimitri,Afanasenkov,6157,1,1,8,4
20002001,8467412,Alexei,Ponikarovsky,11261,3,1,21,14
20002001,8467416,Josef,Vasicek,53904,13,8,103,53
20002001,8467418,Tommy,Vestlund,44385,3,5,47,23
20002001,8467423,Shawn,Horcoff,27132,7,9,42,10
20002001,8467425,Petr,Schastlivy,11564,2,3,32,6
20002001,8467439,Jaroslav,Spacek,78388,19,7,106,28
20002001,8467445,Francis,Bélanger,2704,0,0,2,29
20002001,8467450,Tomas,Kloucek,43122,4,1,22,74
20002001,8467463,Mikael,Samuelsson,1124,0,0,3,0
20002001,8467468,Pavel,Patera,17346,3,1,14,4
20002001,8467496,Andrei,Markov,63842,17,6,82,18
20002001,8467500,Tomas,Divisek,1379,0,0,2,0
20002001,8467510,Petr,Svoboda,16166,2,1,17,10
20002001,8467519,Karlis,Skrastins,94469,11,1,66,30
20002001,8467534,Johan,Witehall,24310,4,1,34,14
20002001,8467541,Petr,Hubacek,4080,0,1,5,2
20002001,8467543,Toby,Petersen,9623,6,2,25,4
20002001,8467580,Mark,Eaton,35127,8,3,32,14
20002001,8467658,Daniel,Snyder,830,0,0,2,0
20002001,8467682,Brad,Chartrand,2787,0,1,6,2
20002001,8467732,Kirby,Law,203,0,0,0,0
20002001,8467831,Jeff,Halpern,77434,21,21,110,60
20002001,8467843,David,Cullen,1490,0,0,0,0
20002001,8467844,Jason,Blake,38532,11,5,100,34
20002001,8467851,Steven,Kariya,11932,6,1,22,8
20002001,8467856,Brian,Rafalski,101446,43,9,142,26
20002001,8467857,Jason,Krog,5692,3,0,7,0
20002001,8467867,Bryan,Adams,5190,1,0,3,2
20002001,8467875,Daniel,Sedin,58477,14,20,127,24
20002001,8467876,Henrik,Sedin,66532,20,9,98,38
20002001,8467878,Tim,Connolly,98539,31,10,171,42
20002001,8467880,Kris,Beech,1795,0,0,0,2
20002001,8467881,Taylor,Pyatt,57214,14,4,86,39
20002001,8467883,Branislav,Mezei,37290,4,1,29,53
20002001,8467884,Oleg,Saprykin,43081,14,9,95,43
20002001,8467885,Denis,Shvidki,26701,10,6,28,16
20002001,8467889,David,Tanabe,79579,22,7,130,42
20002001,8467896,Steve,McCarthy,39024,5,0,32,8
20002001,8467899,Martin,Havlat,60338,23,19,133,20
20002001,8467901,Kristian,Kudroc,12071,2,2,12,36
20002001,8467915,Mike,Commodore,15325,4,1,11,14
20002001,8467920,Sheldon,Keefe,23534,0,4,32,38
20002001,8467926,Brad,Ralph,316,0,0,0,0
20002001,8467949,Frantisek,Kaberle,68189,11,4,99,18
20002001,8467956,Niclas,Havelid,61631,10,4,69,34
20002001,8467958,Peter,Smrek,18786,3,2,14,14
20002001,8467964,Mike,Comrie,28014,14,8,62,14
20002001,8467974,Juraj,Kolnik,18209,3,4,38,12
20002001,8468000,Kaspars,Astashenko,6155,1,1,4,4
20002001,8468103,Petr,Tenkrat,35349,9,5,79,16
20002001,8468105,Alexander,Khavanov,92803,16,7,92,52
20002001,8468120,Mikko,Eloranta,38823,11,12,89,38
20002001,8468172,Ruslan,Fedotenko,64941,20,16,119,72
20002001,8468189,Jeff,Ulmer,13083,0,3,22,8
20002001,8468427,Brian,Pothier,3713,0,0,0,2
20002001,8468432,Steve,Reinprecht,64480,21,15,100,14
20002001,8468434,Andy,McDonald,10734,0,1,21,6
20002001,8468438,Billy,Tibbetts,12589,2,1,16,79
20002001,8468443,Jean-Pierre,Vigier,1191,0,0,1,0
20002001,8468444,Brad,Tapper,12222,3,2,21,6
20002001,8468448,Dale,Clarke,2454,0,0,5,0
20002001,8468449,Greg,Classen,16634,4,2,18,14
20002001,8468463,Mathieu,Darche,5463,0,0,9,0
20002001,8468483,Marian,Gaborik,65771,18,18,179,32
20002001,8468484,Rostislav,Klesla,8836,0,2,10,6
20002001,8468486,Scott,Hartnell,49057,14,2,92,48
20002001,8468508,Justin,Williams,47331,13,12,99,22
20002001,8468523,Matt,Pettinger,4667,0,0,6,2
20002001,8468534,Andreas,Lilja,1484,0,0,1,4
20002001,8468541,Jakub,Cutta,2078,0,0,1,0
20002001,8468561,Alexandre,Kharitonov,46199,15,7,103,8
20002001,8468577,Niclas,Wallin,33171,3,2,19,21
20002001,8468578,Jonas,Ronnqvist,24224,4,0,30,14
20002001,8468598,Lubomir,Visnovsky,82487,32,7,105,36
20002001,8468612,Maxim,Sushinsky,25228,4,7,62,29
20002001,8468613,Petteri,Nummelin,63064,12,4,99,10
20002001,8468615,Michael,Danton,943,0,0,3,6
20002001,8468654,Jarno,Kultanen,72451,8,2,76,26
20002001,8468660,Darcy,Hordichuk,4816,0,0,6,38
20002001,8468694,Peter,Bartos,10785,2,4,18,6
20002001,8468712,Lubomir,Sekeras,101828,23,11,102,52
20002001,8468717,Zdenek,Kutlak,9652,2,0,7,4
20002001,8468743,Thomas,Ziegler,1487,0,0,2,0
20002001,8468748,Pavel,Kolarik,5292,0,0,1,4
20002001,8468751,Reto,Von Arx,13027,1,3,12,4
20002001,8468753,Roman,Simicek,37760,10,5,33,51
20002001,8468789,Jason,Williams,3722,3,0,7,2
20002001,8469143,Travis,Roche,922,0,0,0,0
20012002,8444919,Tommy,Albelin,33620,3,1,33,4
20012002,8445000,Dave,Andreychuk,80821,17,21,161,109
20012002,8445176,Donald,Audette,28711,13,5,82,20
20012002,8445266,Murray,Baron,62010,6,1,38,68
20012002,8445413,Drake,Berehowsky,43881,6,2,38,60
20012002,8445423,Benoit,Hogue,39070,8,7,42,37
20012002,8445428,Marc,Bergevin,22056,3,0,13,2
20012002,8445440,Craig,Berube,25808,1,3,34,164
20012002,8445550,Rob,Blake,124103,40,16,229,58
20012002,8445575,Peter,Bondra,100314,31,39,333,80
20012002,8445733,Kelly,Buchberger,45927,7,6,39,105
20012002,8445734,Benoit,Brunet,50812,14,9,72,12
20012002,8445735,Rod,Brind'Amour,107490,32,23,162,40
20012002,8445739,Patrice,Brisebois,101770,29,4,95,25
20012002,8446003,Andrew,Cassels,55476,39,11,64,22
20012002,8446053,Chris,Chelios,119923,33,6,128,126
20012002,8446133,Zdeno,Ciger,51357,13,12,92,26
20012002,8446165,Bob,Corkum,67977,5,3,80,20
20012002,8446167,Shayne,Corson,75788,21,12,111,120
20012002,8446181,Sylvain,Cote,82875,11,3,101,26
20012002,8446213,Mike,Craig,953,0,0,2,2
20012002,8446295,Ulf,Dahlen,66858,29,23,141,8
20012002,8446303,Vincent,Damphousse,96565,38,20,172,60
20012002,8446305,Jeff,Daniels,31638,1,4,40,12
20012002,8446309,Ken,Daneyko,62393,6,0,44,60
20012002,8446407,Eric,Desjardins,86599,19,6,117,24
20012002,8446408,Rob,DiMaio,39802,6,6,63,25
20012002,8446423,Kevin,Dineen,35817,8,5,73,62
20012002,8446454,Tie,Domi,45851,10,9,93,157
20012002,8446485,Kris,Draper,76675,15,15,137,56
20012002,8446494,Steve,Duchesne,61020,15,3,70,28
20012002,8446675,Nelson,Emerson,22620,2,5,40,25
20012002,8446788,Sergei,Fedorov,94984,37,31,256,36
20012002,8446823,Ray,Ferraro,71200,23,14,99,74
20012002,8446826,Jeff,Finley,86697,6,0,39,30
20012002,8446830,Tom,Fitzgerald,68537,12,8,125,39
20012002,8446847,Theo,Fleury,102371,39,24,267,216
20012002,8446951,Ron,Francis,99270,50,27,165,18
20012002,8447091,Martin,Gelinas,69486,16,13,121,30
20012002,8447177,Brent,Gilchrist,30317,6,3,53,14
20012002,8447187,Todd,Gill,27501,4,0,26,25
20012002,8447206,Doug,Gilmour,78330,31,10,78,48
20012002,8447364,Adam,Graves,76729,14,17,139,51
20012002,8447386,Stu,Grimson,11032,1,1,5,76
20012002,8447477,Kevin,Haller,1032,0,0,2,2
20012002,8447690,Greg,Hawgood,762,0,0,1,2
20012002,8447958,Bobby,Holik,86051,29,25,270,97
20012002,8447979,Bill,Houlder,106053,8,0,44,40
20012002,8447989,Phil,Housley,104480,24,15,218,34
20012002,8448017,Tony,Hrkac,83898,26,18,101,12
20012002,8448091,Brett,Hull,92607,33,30,247,35
20012002,8448092,Jody,Hull,14630,2,2,12,6
20012002,8448208,Jaromir,Jagr,89902,48,31,197,30
20012002,8448287,Calle,Johansson,14009,0,2,18,8
20012002,8448415,Mike,Keane,69352,11,6,73,38
20012002,8448484,Dmitri,Khristich,51233,12,9,54,12
20012002,8448542,Robert,Kron,56565,11,4,92,4
20012002,8448543,Frantisek,Kucera,69395,13,1,67,12
20012002,8448554,Uwe,Krupp,8184,1,0,9,8
20012002,8448622,John,LeClair,86078,26,25,220,30
20012002,8448669,Igor,Larionov,60733,32,11,50,50
20012002,8448674,Claude,Lapointe,62838,12,9,74,60
20012002,8448740,Grant,Ledyard,46409,3,1,27,12
20012002,8448769,Brian,Leetch,127246,45,10,202,28
